 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41743065     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -19.57845426       0.00000000       0.00000000       0.00000001       0.00000002
       0.41743065     -18.82718728       0.00000001       0.00000000       0.00000018       0.00000391
       0.41743065     -18.09941385       0.00000006       0.00000002       0.00000272       0.00000220
       0.41743065     -17.39168369       0.00000031       0.00000006       0.00001587       0.00000270
       0.41743065     -16.70128547       0.00000104       0.00000009       0.00003519       0.00000016
       0.41743065     -16.02603825       0.00000300       0.00000013       0.00008986       0.00000001
       0.41743065     -15.36415326       0.00000910       0.00000107       0.00077383       0.00002732
       0.41743065     -14.71413902       0.00002989       0.00000631       0.00492722       0.00044826
       0.41743065     -14.07473410       0.00009871       0.00002525       0.01721348       0.00256545
       0.41743065     -13.44485834       0.00032833       0.00009738       0.05172625       0.01308223
       0.41743065     -12.82357654       0.00112881       0.00043777       0.14422279       0.06422823
       0.41743065     -12.21007100       0.00372355       0.00194125       0.33671891       0.24960173
       0.41743065     -11.60362037       0.01020077       0.00661481       0.54075285       0.52528370
       0.41743065     -11.00358309       0.02109527       0.01556312       0.64335500       0.68131451
       0.41743065     -10.40938424       0.03264091       0.02554504       0.64301340       0.70147966
       0.41743065      -9.82050503       0.04026282       0.03178680       0.58265860       0.62905403
       0.41743065      -9.23647420       0.04365439       0.03388900       0.52594257       0.52690065
       0.41743065      -8.65686103       0.04495032       0.03429278       0.51226533       0.47245091
       0.41743065      -8.08126950       0.04553932       0.03452172       0.52538738       0.49365346
       0.41743065      -7.50933340       0.04554683       0.03475915       0.50950590       0.55665570
       0.41743065      -6.94071226       0.04476480       0.03428442       0.44973395       0.55615105
       0.41743065      -6.37508780       0.04381371       0.03312726       0.40820932       0.47488698
       0.41743065      -5.81216096       0.04348168       0.03219272       0.42221808       0.40249586
       0.41743065      -5.25164927       0.04371825       0.03188216       0.46357722       0.38559263
       0.41743065      -4.69328459       0.04389192       0.03208289       0.47363336       0.42450530
       0.41743065      -4.13681108       0.04384286       0.03228353       0.45221813       0.47680896
       0.41743065      -3.58198348       0.04388290       0.03216738       0.44452299       0.50041847
       0.41743065      -3.02856541       0.04410700       0.03186764       0.46391589       0.50288529
       0.41743065      -2.47632801       0.04420562       0.03150563       0.48196324       0.50270985
       0.41743065      -1.92504854       0.04398706       0.03126289       0.47299073       0.51370298
       0.41743065      -1.37450918       0.04385716       0.03129177       0.45817175       0.52904270
       0.41743065      -0.82449583       0.04419949       0.03168574       0.46614425       0.54425307
       0.41743065      -0.27479705       0.04488040       0.03231336       0.49693605       0.56235811
       0.41743065       0.27479705       0.04529859       0.03284593       0.52334767       0.58091142
       0.41743065       0.82449583       0.04509320       0.03307036       0.52860798       0.59326791
       0.41743065       1.37450918       0.04455381       0.03299094       0.52465860       0.58552500
       0.41743065       1.92504854       0.04417216       0.03291997       0.52588551       0.56608222
       0.41743065       2.47632801       0.04421527       0.03301981       0.53579625       0.54878541
       0.41743065       3.02856541       0.04444054       0.03321705       0.54260556       0.54277043
       0.41743065       3.58198348       0.04451005       0.03330045       0.54460989       0.54299512
       0.41743065       4.13681108       0.04426128       0.03309151       0.54261906       0.53014130
       0.41743065       4.69328459       0.04392576       0.03286271       0.53628533       0.51172937
       0.41743065       5.25164927       0.04397743       0.03290596       0.53113829       0.50176703
       0.41743065       5.81216096       0.04462269       0.03337591       0.53504032       0.51393781
       0.41743065       6.37508780       0.04564670       0.03408985       0.55533889       0.53896427
       0.41743065       6.94071226       0.04631904       0.03466684       0.56662634       0.55193374
       0.41743065       7.50933340       0.04635189       0.03518428       0.54866952       0.56385483
       0.41743065       8.08126950       0.04619168       0.03583660       0.51924623       0.58824164
       0.41743065       8.65686103       0.04648386       0.03674182       0.52300679       0.63208572
       0.41743065       9.23647420       0.04722308       0.03731904       0.57435057       0.64294732
       0.41743065       9.82050503       0.04738072       0.03689891       0.60358821       0.56278466
       0.41743065      10.40938424       0.04668027       0.03617864       0.56910392       0.47352689
       0.41743065      11.00358309       0.04553077       0.03577808       0.51451448       0.44746642
       0.41743065      11.60362037       0.04406396       0.03574496       0.50630631       0.50765620
       0.41743065      12.21007100       0.04116114       0.03435069       0.58262834       0.64431756
       0.41743065      12.82357654       0.03350663       0.02776083       0.67650185       0.74629323
       0.41743065      13.44485834       0.02117400       0.01661267       0.69973793       0.75025439
       0.41743065      14.07473410       0.00987483       0.00692827       0.61953576       0.63122022
       0.41743065      14.71413902       0.00346395       0.00201038       0.42461246       0.35935978
       0.41743065      15.36415326       0.00097505       0.00042760       0.19835745       0.10566774
       0.41743065      16.02603825       0.00023570       0.00007425       0.06704235       0.01938903
       0.41743065      16.70128547       0.00004956       0.00001188       0.01885151       0.00302230
       0.41743065      17.39168369       0.00000853       0.00000181       0.00429895       0.00040433
       0.41743065      18.09941385       0.00000110       0.00000024       0.00077638       0.00005776
       0.41743065      18.82718728       0.00000010       0.00000002       0.00015256       0.00001578
       0.41743065      19.57845426       0.00000001       0.00000000       0.00020171       0.00000100
       0.41743065      20.35773306       0.00000000       0.00000000       0.00000002       0.00000000
       0.41743065      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000002
       0.95832787     -18.82718728       0.00000001       0.00000000       0.00000016       0.00000349
       0.95832787     -18.09941385       0.00000006       0.00000002       0.00000250       0.00000200
       0.95832787     -17.39168369       0.00000029       0.00000006       0.00001502       0.00000259
       0.95832787     -16.70128547       0.00000099       0.00000010       0.00003421       0.00000022
       0.95832787     -16.02603825       0.00000285       0.00000012       0.00008546       0.00000001
       0.95832787     -15.36415326       0.00000862       0.00000096       0.00070424       0.00001857
       0.95832787     -14.71413902       0.00002812       0.00000572       0.00459880       0.00042241
       0.95832787     -14.07473410       0.00009228       0.00002321       0.01620956       0.00240226
       0.95832787     -13.44485834       0.00030400       0.00008852       0.04904774       0.01243180
       0.95832787     -12.82357654       0.00103430       0.00038955       0.13664748       0.05982027
       0.95832787     -12.21007100       0.00340615       0.00172481       0.32457381       0.23638512
       0.95832787     -11.60362037       0.00943523       0.00598974       0.53416468       0.51531593
       0.95832787     -11.00358309       0.01990936       0.01450260       0.64598758       0.68314789
       0.95832787     -10.40938424       0.03150540       0.02453123       0.65269061       0.71402660
       0.95832787      -9.82050503       0.03953014       0.03127403       0.59288232       0.65086039
       0.95832787      -9.23647420       0.04319623       0.03378061       0.52707991       0.54771604
       0.95832787      -8.65686103       0.04457401       0.03428585       0.50301637       0.47858863
       0.95832787      -8.08126950       0.04525621       0.03444906       0.51896474       0.47702686
       0.95832787      -7.50933340       0.04560877       0.03474168       0.53254431       0.53013386
       0.95832787      -6.94071226       0.04540920       0.03469724       0.51152337       0.56212335
       0.95832787      -6.37508780       0.04489568       0.03407332       0.48667376       0.53034560
       0.95832787      -5.81216096       0.04461366       0.03342117       0.49198410       0.48677959
       0.95832787      -5.25164927       0.04462474       0.03311617       0.51123073       0.47742114
       0.95832787      -4.69328459       0.04458822       0.03309092       0.50861442       0.50403496
       0.95832787      -4.13681108       0.04446420       0.03299810       0.49183081       0.53018680
       0.95832787      -3.58198348       0.04444425       0.03267614       0.49230833       0.53071584
       0.95832787      -3.02856541       0.04453139       0.03222481       0.51399918       0.51605735
       0.95832787      -2.47632801       0.04447094       0.03173318       0.52889828       0.50152116
       0.95832787      -1.92504854       0.04416196       0.03137902       0.51669273       0.49782524
       0.95832787      -1.37450918       0.04398267       0.03129251       0.49903249       0.49725822
       0.95832787      -0.82449583       0.04421795       0.03154497       0.50025380       0.49759244
       0.95832787      -0.27479705       0.04469396       0.03200279       0.51772704       0.50322096
       0.95832787       0.27479705       0.04486806       0.03236135       0.52674834       0.51202004
       0.95832787       0.82449583       0.04446255       0.03244490       0.51571509       0.51819242
       0.95832787       1.37450918       0.04380798       0.03228360       0.49974784       0.51003364
       0.95832787       1.92504854       0.04339387       0.03218981       0.49367253       0.49614871
       0.95832787       2.47632801       0.04345497       0.03233009       0.49983721       0.48932340
       0.95832787       3.02856541       0.04371026       0.03261467       0.50506931       0.49512058
       0.95832787       3.58198348       0.04379731       0.03280995       0.50575242       0.50620546
       0.95832787       4.13681108       0.04355979       0.03270661       0.50305590       0.50242777
       0.95832787       4.69328459       0.04320359       0.03252023       0.49651084       0.48764106
       0.95832787       5.25164927       0.04318449       0.03253427       0.49088137       0.47471972
       0.95832787       5.81216096       0.04372544       0.03292139       0.49316147       0.47758804
       0.95832787       6.37508780       0.04464817       0.03354662       0.51041237       0.49106849
       0.95832787       6.94071226       0.04530628       0.03403762       0.52340432       0.49276031
       0.95832787       7.50933340       0.04538364       0.03441405       0.51375609       0.49025818
       0.95832787       8.08126950       0.04520191       0.03483973       0.49060529       0.49524470
       0.95832787       8.65686103       0.04530422       0.03544939       0.48514201       0.51513604
       0.95832787       9.23647420       0.04578786       0.03597542       0.51211504       0.52678792
       0.95832787       9.82050503       0.04595342       0.03598294       0.53024756       0.49674302
       0.95832787      10.40938424       0.04553700       0.03577133       0.51533528       0.46367759
       0.95832787      11.00358309       0.04473196       0.03569267       0.49712186       0.47399747
       0.95832787      11.60362037       0.04340169       0.03556270       0.52350495       0.55530546
       0.95832787      12.21007100       0.03996598       0.03330801       0.61185234       0.68255398
       0.95832787      12.82357654       0.03155279       0.02584703       0.69416776       0.76107382
       0.95832787      13.44485834       0.01929457       0.01485654       0.70205241       0.74771809
       0.95832787      14.07473410       0.00877734       0.00599837       0.60721272       0.61189093
       0.95832787      14.71413902       0.00304227       0.00170550       0.40162740       0.33149851
       0.95832787      15.36415326       0.00085851       0.00036186       0.18107461       0.09408752
       0.95832787      16.02603825       0.00021030       0.00006416       0.06058435       0.01773937
       0.95832787      16.70128547       0.00004488       0.00001066       0.01699068       0.00287916
       0.95832787      17.39168369       0.00000780       0.00000168       0.00379065       0.00040181
       0.95832787      18.09941385       0.00000101       0.00000022       0.00065027       0.00006168
       0.95832787      18.82718728       0.00000009       0.00000002       0.00011098       0.00002040
       0.95832787      19.57845426       0.00000001       0.00000000       0.71359673       0.00000065
       0.95832787      20.35773306       0.00000000       0.00000000       0.00000003       0.00000000
       0.95832787      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000001
       1.50277824     -18.82718728       0.00000001       0.00000000       0.00000014       0.00000262
       1.50277824     -18.09941385       0.00000005       0.00000002       0.00000214       0.00000164
       1.50277824     -17.39168369       0.00000026       0.00000006       0.00001349       0.00000234
       1.50277824     -16.70128547       0.00000090       0.00000010       0.00003241       0.00000034
       1.50277824     -16.02603825       0.00000261       0.00000013       0.00007864       0.00000001
       1.50277824     -15.36415326       0.00000780       0.00000079       0.00059750       0.00000876
       1.50277824     -14.71413902       0.00002517       0.00000479       0.00405001       0.00037622
       1.50277824     -14.07473410       0.00008170       0.00001987       0.01449997       0.00210239
       1.50277824     -13.44485834       0.00026456       0.00007459       0.04438474       0.01121196
       1.50277824     -12.82357654       0.00088227       0.00031568       0.12341241       0.05216581
       1.50277824     -12.21007100       0.00288804       0.00138580       0.30111874       0.21041752
       1.50277824     -11.60362037       0.00813512       0.00495554       0.51845266       0.48980809
       1.50277824     -11.00358309       0.01776418       0.01260263       0.64733380       0.67838683
       1.50277824     -10.40938424       0.02928140       0.02250049       0.66903549       0.72859553
       1.50277824      -9.82050503       0.03802290       0.03004515       0.61632833       0.68375440
       1.50277824      -9.23647420       0.04234291       0.03337826       0.54103796       0.58612082
       1.50277824      -8.65686103       0.04396012       0.03419879       0.49770436       0.49979403
       1.50277824      -8.08126950       0.04468846       0.03431029       0.50123025       0.46594907
