 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41743065     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -18.82718728       0.00000001       0.00000000       0.00000008       0.00000017
       0.41743065     -18.09941385       0.00000004       0.00000002       0.00000162       0.00004837
       0.41743065     -17.39168369       0.00000014       0.00000006       0.00001303       0.00000480
       0.41743065     -16.70128547       0.00000023       0.00000008       0.00002434       0.00000135
       0.41743065     -16.02603825       0.00000012       0.00000003       0.00000127       0.00000000
       0.41743065     -15.36415326       0.00000000       0.00000002       0.00000000       0.00000000
       0.41743065     -14.71413902       0.00000005       0.00000005       0.00000002       0.00000000
       0.41743065     -14.07473410       0.00000002       0.00000004       0.00000000       0.00000000
       0.41743065     -13.44485834       0.00000008       0.00000009       0.00000001       0.00000000
       0.41743065     -12.82357654       0.00000002       0.00000004       0.00000000       0.00000000
       0.41743065     -12.21007100       0.00000009       0.00000012       0.00000001       0.00000001
       0.41743065     -11.60362037       0.00000006       0.00000007       0.00000000       0.00000000
       0.41743065     -11.00358309       0.00000020       0.00000020       0.00000009       0.00000001
       0.41743065     -10.40938424       0.00000013       0.00000008       0.00000000       0.00000000
       0.41743065      -9.82050503       0.00000020       0.00000014       0.00000005       0.00000000
       0.41743065      -9.23647420       0.00000025       0.00000006       0.00000002       0.00000000
       0.41743065      -8.65686103       0.00000039       0.00000009       0.00000011       0.00000000
       0.41743065      -8.08126950       0.00000052       0.00000004       0.00000026       0.00000000
       0.41743065      -7.50933340       0.00000067       0.00000003       0.00000023       0.00000000
       0.41743065      -6.94071226       0.00000089       0.00000005       0.00000096       0.00000000
       0.41743065      -6.37508780       0.00000100       0.00000003       0.00000046       0.00000000
       0.41743065      -5.81216096       0.00000111       0.00000006       0.00000077       0.00000000
       0.41743065      -5.25164927       0.00000116       0.00000005       0.00000117       0.00000000
       0.41743065      -4.69328459       0.00000117       0.00000005       0.00000074       0.00000000
       0.41743065      -4.13681108       0.00000119       0.00000006       0.00000219       0.00000000
       0.41743065      -3.58198348       0.00000106       0.00000003       0.00000073       0.00000000
       0.41743065      -3.02856541       0.00000089       0.00000005       0.00000025       0.00000000
       0.41743065      -2.47632801       0.00000078       0.00000009       0.00000038       0.00000000
       0.41743065      -1.92504854       0.00000048       0.00000010       0.00000003       0.00000000
       0.41743065      -1.37450918       0.00000041       0.00000011       0.00000001       0.00000000
       0.41743065      -0.82449583       0.00000068       0.00000013       0.00000008       0.00000000
       0.41743065      -0.27479705       0.00000058       0.00000013       0.00000002       0.00000000
       0.41743065       0.27479705       0.00000039       0.00000014       0.00000000       0.00000000
       0.41743065       0.82449583       0.00000102       0.00000013       0.00000012       0.00000000
       0.41743065       1.37450918       0.00000153       0.00000012       0.00000135       0.00000000
       0.41743065       1.92504854       0.00000184       0.00000016       0.00000504       0.00000000
       0.41743065       2.47632801       0.00000599       0.00000012       0.00026430       0.00000000
       0.41743065       3.02856541       0.00001398       0.00000027       0.00201945       0.00000001
       0.41743065       3.58198348       0.00002764       0.00000136       0.00769041       0.00001088
       0.41743065       4.13681108       0.00007233       0.00000409       0.02968290       0.00012382
       0.41743065       4.69328459       0.00018681       0.00001639       0.04990567       0.00109722
       0.41743065       5.25164927       0.00046678       0.00007382       0.11249961       0.02063345
       0.41743065       5.81216096       0.00126709       0.00029795       0.25496417       0.08854596
       0.41743065       6.37508780       0.00347980       0.00123386       0.42683213       0.28015264
       0.41743065       6.94071226       0.00868396       0.00460562       0.59987210       0.54568786
       0.41743065       7.50933340       0.01798015       0.01251037       0.68491398       0.71340531
       0.41743065       8.08126950       0.02933415       0.02353778       0.66138056       0.76770818
       0.41743065       8.65686103       0.03901478       0.03260612       0.59106482       0.74065015
       0.41743065       9.23647420       0.04589352       0.03642718       0.55660984       0.62407275
       0.41743065       9.82050503       0.04995900       0.03607209       0.55571626       0.44113473
       0.41743065      10.40938424       0.05173887       0.03499400       0.56651385       0.33469089
       0.41743065      11.00358309       0.05196855       0.03514463       0.57581773       0.34953966
       0.41743065      11.60362037       0.04989093       0.03626129       0.55251942       0.46053163
       0.41743065      12.21007100       0.04567567       0.03620428       0.55829269       0.62138239
       0.41743065      12.82357654       0.03837849       0.03090444       0.63089616       0.72998753
       0.41743065      13.44485834       0.02655212       0.01991193       0.68753133       0.74255765
       0.41743065      14.07473410       0.01396923       0.00898361       0.66166995       0.64928094
       0.41743065      14.71413902       0.00555119       0.00275305       0.52293365       0.42651514
       0.41743065      15.36415326       0.00173197       0.00057425       0.28858532       0.16904388
       0.41743065      16.02603825       0.00044225       0.00008470       0.09552537       0.03989577
       0.41743065      16.70128547       0.00009292       0.00000966       0.01844285       0.00736966
       0.41743065      17.39168369       0.00001541       0.00000097       0.00200524       0.01755463
       0.41743065      18.09941385       0.00000189       0.00000009       0.00011644       0.00000935
       0.41743065      18.82718728       0.00000016       0.00000001       0.00000355       0.00000006
       0.41743065      19.57845426       0.00000001       0.00000000       0.00000006       0.00000000
       0.41743065      20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -18.82718728       0.00000001       0.00000000       0.00000007       0.00000015
       0.95832787     -18.09941385       0.00000004       0.00000002       0.00000150       0.00008078
       0.95832787     -17.39168369       0.00000013       0.00000006       0.00001252       0.00000564
       0.95832787     -16.70128547       0.00000023       0.00000009       0.00002531       0.00000186
       0.95832787     -16.02603825       0.00000013       0.00000004       0.00000169       0.00000001
       0.95832787     -15.36415326       0.00000001       0.00000003       0.00000000       0.00000000
       0.95832787     -14.71413902       0.00000005       0.00000009       0.00000003       0.00000002
       0.95832787     -14.07473410       0.00000002       0.00000008       0.00000000       0.00000000
       0.95832787     -13.44485834       0.00000008       0.00000012       0.00000002       0.00000001
       0.95832787     -12.82357654       0.00000003       0.00000005       0.00000000       0.00000000
       0.95832787     -12.21007100       0.00000008       0.00000009       0.00000001       0.00000000
       0.95832787     -11.60362037       0.00000006       0.00000005       0.00000000       0.00000000
       0.95832787     -11.00358309       0.00000012       0.00000011       0.00000001       0.00000000
       0.95832787     -10.40938424       0.00000014       0.00000008       0.00000000       0.00000000
       0.95832787      -9.82050503       0.00000029       0.00000008       0.00000009       0.00000000
       0.95832787      -9.23647420       0.00000039       0.00000007       0.00000007       0.00000000
       0.95832787      -8.65686103       0.00000060       0.00000009       0.00000031       0.00000000
       0.95832787      -8.08126950       0.00000083       0.00000008       0.00000085       0.00000000
       0.95832787      -7.50933340       0.00000109       0.00000009       0.00000102       0.00000000
       0.95832787      -6.94071226       0.00000142       0.00000013       0.00000298       0.00000000
       0.95832787      -6.37508780       0.00000166       0.00000014       0.00000202       0.00000000
       0.95832787      -5.81216096       0.00000186       0.00000017       0.00000312       0.00000000
       0.95832787      -5.25164927       0.00000191       0.00000014       0.00000324       0.00000000
       0.95832787      -4.69328459       0.00000181       0.00000009       0.00000193       0.00000000
       0.95832787      -4.13681108       0.00000168       0.00000007       0.00000342       0.00000000
       0.95832787      -3.58198348       0.00000145       0.00000004       0.00000190       0.00000000
       0.95832787      -3.02856541       0.00000126       0.00000004       0.00000114       0.00000000
       0.95832787      -2.47632801       0.00000115       0.00000006       0.00000099       0.00000000
       0.95832787      -1.92504854       0.00000085       0.00000007       0.00000016       0.00000000
       0.95832787      -1.37450918       0.00000060       0.00000012       0.00000005       0.00000000
       0.95832787      -0.82449583       0.00000058       0.00000014       0.00000002       0.00000000
       0.95832787      -0.27479705       0.00000044       0.00000012       0.00000001       0.00000000
       0.95832787       0.27479705       0.00000042       0.00000016       0.00000001       0.00000000
       0.95832787       0.82449583       0.00000100       0.00000015       0.00000016       0.00000000
       0.95832787       1.37450918       0.00000141       0.00000009       0.00000068       0.00000000
       0.95832787       1.92504854       0.00000185       0.00000014       0.00000323       0.00000000
       0.95832787       2.47632801       0.00000574       0.00000013       0.00027273       0.00000000
       0.95832787       3.02856541       0.00001296       0.00000026       0.00162494       0.00000001
       0.95832787       3.58198348       0.00002570       0.00000123       0.00779529       0.00000726
       0.95832787       4.13681108       0.00006641       0.00000364       0.02756027       0.00006305
       0.95832787       4.69328459       0.00016933       0.00001414       0.04364463       0.00082419
       0.95832787       5.25164927       0.00041890       0.00006317       0.10447361       0.01619416
       0.95832787       5.81216096       0.00112019       0.00025148       0.24031646       0.07429182
       0.95832787       6.37508780       0.00304280       0.00101982       0.40146508       0.24543052
       0.95832787       6.94071226       0.00763172       0.00383080       0.58208617       0.50593327
       0.95832787       7.50933340       0.01616558       0.01074896       0.68592495       0.68997694
       0.95832787       8.08126950       0.02725559       0.02109437       0.68077712       0.75810849
       0.95832787       8.65686103       0.03729493       0.03045569       0.61852728       0.74384246
       0.95832787       9.23647420       0.04444806       0.03541641       0.56960887       0.65651914
       0.95832787       9.82050503       0.04854867       0.03653053       0.54719519       0.52364403
       0.95832787      10.40938424       0.05011689       0.03640831       0.53833309       0.43964410
       0.95832787      11.00358309       0.04992756       0.03657314       0.53573763       0.44733570
       0.95832787      11.60362037       0.04790675       0.03691733       0.53280606       0.53522788
       0.95832787      12.21007100       0.04386467       0.03545903       0.57211326       0.66048749
       0.95832787      12.82357654       0.03618234       0.02888684       0.65202556       0.73965342
       0.95832787      13.44485834       0.02426717       0.01779838       0.69592576       0.73410814
       0.95832787      14.07473410       0.01241605       0.00773536       0.65432788       0.62395747
       0.95832787      14.71413902       0.00485516       0.00230648       0.50100070       0.39003743
       0.95832787      15.36415326       0.00151185       0.00047468       0.26595407       0.14633916
       0.95832787      16.02603825       0.00038965       0.00007059       0.08634353       0.03354857
       0.95832787      16.70128547       0.00008298       0.00000836       0.01669813       0.00615587
       0.95832787      17.39168369       0.00001392       0.00000090       0.00181753       0.01016715
       0.95832787      18.09941385       0.00000171       0.00000009       0.00010506       0.00001111
       0.95832787      18.82718728       0.00000015       0.00000001       0.00000318       0.00000007
       0.95832787      19.57845426       0.00000001       0.00000000       0.00000005       0.00000000
       0.95832787      20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -18.82718728       0.00000000       0.00000000       0.00000006       0.00000012
       1.50277824     -18.09941385       0.00000003       0.00000002       0.00000129       0.00019973
       1.50277824     -17.39168369       0.00000012       0.00000006       0.00001145       0.00000621
       1.50277824     -16.70128547       0.00000022       0.00000009       0.00002619       0.00000235
       1.50277824     -16.02603825       0.00000014       0.00000005       0.00000269       0.00000002
       1.50277824     -15.36415326       0.00000001       0.00000001       0.00000000       0.00000000
       1.50277824     -14.71413902       0.00000005       0.00000006       0.00000002       0.00000000
       1.50277824     -14.07473410       0.00000002       0.00000004       0.00000000       0.00000000
       1.50277824     -13.44485834       0.00000006       0.00000007       0.00000001       0.00000000
       1.50277824     -12.82357654       0.00000005       0.00000004       0.00000000       0.00000000
       1.50277824     -12.21007100       0.00000007       0.00000006       0.00000000       0.00000000
       1.50277824     -11.60362037       0.00000009       0.00000006       0.00000000       0.00000000
       1.50277824     -11.00358309       0.00000015       0.00000004       0.00000003       0.00000000
       1.50277824     -10.40938424       0.00000025       0.00000004       0.00000004       0.00000000
       1.50277824      -9.82050503       0.00000046       0.00000008       0.00000040       0.00000000
       1.50277824      -9.23647420       0.00000069       0.00000010       0.00000048       0.00000000
       1.50277824      -8.65686103       0.00000106       0.00000013       0.00000206       0.00000000
       1.50277824      -8.08126950       0.00000149       0.00000013       0.00000456       0.00000001
