 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41154806     -27.14774673       0.00000000       0.00000000       0.00000000       0.00000000
       0.41154806     -25.76346660       0.00000000       0.00000000       0.00000000       0.00000000
       0.41154806     -24.61959045       0.00000000       0.00000000       0.00000000       0.00000000
       0.41154806     -23.60038403       0.00000000       0.00000000       0.00000000       0.00000000
       0.41154806     -22.66167523       0.00000000       0.00000000       0.00000000       0.00000000
       0.41154806     -21.78071708       0.00000000       0.00000000       0.00000000       0.00000000
       0.41154806     -20.94387171       0.00000000       0.00000000       0.00000004       0.00000000
       0.41154806     -20.14215595       0.00000010       0.00000000       0.00000363       0.00000001
       0.41154806     -19.36925854       0.00000169       0.00000011       0.00014819       0.00000064
       0.41154806     -18.62053110       0.00001971       0.00000253       0.00305789       0.00007731
       0.41154806     -17.89242402       0.00015899       0.00003705       0.03282018       0.00328720
       0.41154806     -17.18214790       0.00091040       0.00033814       0.17533339       0.05083266
       0.41154806     -16.48745900       0.00374272       0.00194975       0.44126481       0.28154520
       0.41154806     -15.80651706       0.01104950       0.00722737       0.63943802       0.58480278
       0.41154806     -15.13778764       0.02338059       0.01754287       0.70702729       0.72008901
       0.41154806     -14.47997302       0.03599367       0.02882699       0.67436614       0.71366633
       0.41154806     -13.83196191       0.04299759       0.03475653       0.57811233       0.60817101
       0.41154806     -13.19279220       0.04527559       0.03581288       0.51610633       0.50415318
       0.41154806     -12.56162264       0.04662534       0.03622122       0.54444565       0.50920851
       0.41154806     -11.93771112       0.04728245       0.03652561       0.56882528       0.57056778
       0.41154806     -11.32039760       0.04701298       0.03623933       0.53234475       0.62105105
       0.41154806     -10.70909062       0.04628750       0.03546778       0.47450013       0.60821304
       0.41154806     -10.10325643       0.04563727       0.03429264       0.44880331       0.52683580
       0.41154806      -9.50241022       0.04581291       0.03369958       0.47810411       0.48971344
       0.41154806      -8.90610886       0.04611595       0.03391259       0.49712274       0.52284497
       0.41154806      -8.31394493       0.04609364       0.03433593       0.48136656       0.57360215
       0.41154806      -7.72554168       0.04611234       0.03485407       0.47391830       0.61131420
       0.41154806      -7.14054884       0.04634396       0.03531391       0.49717316       0.61790632
       0.41154806      -6.55863895       0.04679501       0.03551334       0.54603453       0.60134702
       0.41154806      -5.97950436       0.04684860       0.03535025       0.57748653       0.56261901
       0.41154806      -5.40285445       0.04626889       0.03492578       0.57382323       0.50808895
       0.41154806      -4.82841336       0.04522524       0.03444764       0.53884059       0.46259990
       0.41154806      -4.25591790       0.04404660       0.03402170       0.49771856       0.45135289
       0.41154806      -3.68511574       0.04304199       0.03358587       0.48761378       0.49443470
       0.41154806      -3.11576369       0.04186885       0.03276006       0.52041284       0.58478750
       0.41154806      -2.54762630       0.03989020       0.03119171       0.59046595       0.69690040
       0.41154806      -1.98047443       0.03678409       0.02874138       0.66922149       0.79632061
       0.41154806      -1.41408396       0.03296478       0.02574421       0.72522862       0.86119876
       0.41154806      -0.84823466       0.02942230       0.02302591       0.74900327       0.89566542
       0.41154806      -0.28270899       0.02727353       0.02139582       0.75182849       0.90649326
       0.41154806       0.28270899       0.02728491       0.02140452       0.75229409       0.90666662
       0.41154806       0.84823466       0.02944847       0.02305173       0.75001316       0.89616328
       0.41154806       1.41408396       0.03297868       0.02578819       0.72591087       0.86205981
       0.41154806       1.98047443       0.03675137       0.02880241       0.66879760       0.79758008
       0.41154806       2.54762630       0.03980228       0.03125675       0.58874455       0.69832159
       0.41154806       3.11576369       0.04174998       0.03281583       0.51805578       0.58595361
       0.41154806       3.68511574       0.04290326       0.03364854       0.48512732       0.49569059
       0.41154806       4.25591790       0.04386787       0.03412269       0.49474652       0.45355400
       0.41154806       4.82841336       0.04503223       0.03456919       0.53571415       0.46539135
       0.41154806       5.40285445       0.04616886       0.03499275       0.57225441       0.50965418
       0.41154806       5.97950436       0.04691050       0.03532134       0.57849916       0.56201266
       0.41154806       6.55863895       0.04693448       0.03544569       0.54842728       0.59999531
       0.41154806       7.14054884       0.04640837       0.03529188       0.49840954       0.61766952
       0.41154806       7.72554168       0.04607315       0.03487740       0.47329913       0.61214776
       0.41154806       8.31394493       0.04606674       0.03433256       0.48081884       0.57394415
       0.41154806       8.90610886       0.04617485       0.03385402       0.49790149       0.52188397
       0.41154806       9.50241022       0.04587897       0.03365532       0.47914578       0.48916087
       0.41154806      10.10325643       0.04559984       0.03433151       0.44829289       0.52853919
       0.41154806      10.70909062       0.04618295       0.03554164       0.47302576       0.61052899
       0.41154806      11.32039760       0.04698988       0.03623622       0.53233845       0.62152568
       0.41154806      11.93771112       0.04739781       0.03641264       0.57070387       0.56858931
       0.41154806      12.56162264       0.04678903       0.03608209       0.54676193       0.50664474
       0.41154806      13.19279220       0.04538585       0.03573395       0.51755579       0.50299025
       0.41154806      13.83196191       0.04304633       0.03473392       0.57887770       0.60782148
       0.41154806      14.47997302       0.03601815       0.02881901       0.67519249       0.71297712
       0.41154806      15.13778764       0.02339614       0.01753444       0.70801675       0.71888958
       0.41154806      15.80651706       0.01105683       0.00722154       0.64055310       0.58298528
       0.41154806      16.48745900       0.00374484       0.00194750       0.44236553       0.27988434
       0.41154806      17.18214790       0.00091078       0.00033761       0.17599836       0.05043274
       0.41154806      17.89242402       0.00015904       0.00003697       0.03301009       0.00326432
       0.41154806      18.62053110       0.00001972       0.00000252       0.00308461       0.00007705
       0.41154806      19.36925854       0.00000169       0.00000011       0.00015001       0.00000064
       0.41154806      20.14215595       0.00000010       0.00000000       0.00000369       0.00000001
       0.41154806      20.94387171       0.00000000       0.00000000       0.00000004       0.00000000
       0.41154806      21.78071708       0.00000000       0.00000000       0.00000000       0.00000000
