 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41743065     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -19.57845426       0.00000000       0.00000000       0.00000001       0.00000018
       0.41743065     -18.82718728       0.00000002       0.00000001       0.00000047       0.00000554
       0.41743065     -18.09941385       0.00000028       0.00000010       0.00001054       0.00001808
       0.41743065     -17.39168369       0.00000215       0.00000070       0.00015671       0.00009355
       0.41743065     -16.70128547       0.00001152       0.00000314       0.00152278       0.00039834
       0.41743065     -16.02603825       0.00004636       0.00001082       0.00941433       0.00153991
       0.41743065     -15.36415326       0.00016040       0.00003711       0.03548814       0.00668701
       0.41743065     -14.71413902       0.00055186       0.00016293       0.10491202       0.03027644
       0.41743065     -14.07473410       0.00192927       0.00081567       0.29189038       0.15304120
       0.41743065     -13.44485834       0.00604373       0.00342684       0.55195967       0.44391025
       0.41743065     -12.82357654       0.01484893       0.01017576       0.70086113       0.67080385
       0.41743065     -12.21007100       0.02700673       0.02062858       0.72336480       0.74059243
       0.41743065     -11.60362037       0.03712113       0.02978162       0.65705246       0.70004763
       0.41743065     -11.00358309       0.04207606       0.03392264       0.55590699       0.58900154
       0.41743065     -10.40938424       0.04398007       0.03483400       0.50545475       0.49611713
       0.41743065      -9.82050503       0.04518538       0.03514308       0.52452440       0.48010093
       0.41743065      -9.23647420       0.04587422       0.03545809       0.54974850       0.52775906
       0.41743065      -8.65686103       0.04562626       0.03550076       0.51576871       0.58339309
       0.41743065      -8.08126950       0.04475299       0.03473097       0.44931091       0.55918804
       0.41743065      -7.50933340       0.04418800       0.03359567       0.42413627       0.48521707
       0.41743065      -6.94071226       0.04426486       0.03300704       0.45158940       0.45146869
       0.41743065      -6.37508780       0.04446969       0.03305627       0.48242640       0.47361011
       0.41743065      -5.81216096       0.04456658       0.03348541       0.48585484       0.53208444
       0.41743065      -5.25164927       0.04483291       0.03394740       0.48682968       0.58422474
       0.41743065      -4.69328459       0.04524387       0.03413003       0.50665176       0.59943426
       0.41743065      -4.13681108       0.04545031       0.03388842       0.53785842       0.58076804
       0.41743065      -3.58198348       0.04513796       0.03329169       0.55692898       0.54308502
       0.41743065      -3.02856541       0.04442129       0.03266341       0.55545786       0.50870591
       0.41743065      -2.47632801       0.04365279       0.03227178       0.54101557       0.48832793
       0.41743065      -1.92504854       0.04306963       0.03216584       0.52136365       0.48050491
       0.41743065      -1.37450918       0.04290817       0.03215989       0.51123856       0.47356924
       0.41743065      -0.82449583       0.04320634       0.03212101       0.51821383       0.46210971
       0.41743065      -0.27479705       0.04374975       0.03208743       0.53881795       0.45291488
       0.41743065       0.27479705       0.04405841       0.03210973       0.55266755       0.45194497
       0.41743065       0.82449583       0.04384414       0.03220162       0.54427448       0.46118815
       0.41743065       1.37450918       0.04338211       0.03228164       0.52439301       0.47199746
       0.41743065       1.92504854       0.04322003       0.03239166       0.51502363       0.48226701
       0.41743065       2.47632801       0.04373887       0.03265870       0.52990306       0.49817815
       0.41743065       3.02856541       0.04462218       0.03312632       0.55065750       0.52639655
       0.41743065       3.58198348       0.04530859       0.03364854       0.55684922       0.56417273
       0.41743065       4.13681108       0.04545283       0.03393026       0.54187966       0.59364494
       0.41743065       4.69328459       0.04517437       0.03389129       0.51442633       0.60692200
       0.41743065       5.25164927       0.04493740       0.03365641       0.49350520       0.60550239
       0.41743065       5.81216096       0.04498727       0.03344358       0.48836941       0.59674739
       0.41743065       6.37508780       0.04527060       0.03328570       0.49743932       0.57810787
       0.41743065       6.94071226       0.04534509       0.03309656       0.49383420       0.55026296
       0.41743065       7.50933340       0.04507028       0.03307845       0.46563378       0.54015689
       0.41743065       8.08126950       0.04493249       0.03361182       0.44392083       0.57230571
       0.41743065       8.65686103       0.04546241       0.03481351       0.47003731       0.64039980
       0.41743065       9.23647420       0.04635455       0.03582771       0.53779866       0.65615853
       0.41743065       9.82050503       0.04650849       0.03594215       0.56929951       0.57760882
       0.41743065      10.40938424       0.04565801       0.03559002       0.53463312       0.49725282
       0.41743065      11.00358309       0.04433088       0.03519120       0.49330435       0.47819605
       0.41743065      11.60362037       0.04287749       0.03479193       0.52086892       0.55057536
       0.41743065      12.21007100       0.03951911       0.03220304       0.63137562       0.68230437
       0.41743065      12.82357654       0.03079576       0.02423511       0.72880838       0.76066809
       0.41743065      13.44485834       0.01827705       0.01320572       0.74076230       0.73881034
       0.41743065      14.07473410       0.00803298       0.00496889       0.64094316       0.58037387
       0.41743065      14.71413902       0.00272773       0.00131484       0.41005725       0.27900104
       0.41743065      15.36415326       0.00077797       0.00026946       0.16709729       0.06803651
       0.41743065      16.02603825       0.00019884       0.00005076       0.04660619       0.01293286
       0.41743065      16.70128547       0.00004477       0.00000994       0.00895511       0.00239158
       0.41743065      17.39168369       0.00000812       0.00000188       0.00102993       0.00037750
       0.41743065      18.09941385       0.00000107       0.00000029       0.00006580       0.00005023
       0.41743065      18.82718728       0.00000010       0.00000003       0.00000227       0.00000519
       0.41743065      19.57845426       0.00000001       0.00000000       0.00000004       0.00000049
       0.41743065      20.35773306       0.00000000       0.00000000       0.00000000       0.00000185
       0.41743065      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -19.57845426       0.00000000       0.00000000       0.00000001       0.00000014
       0.95832787     -18.82718728       0.00000002       0.00000001       0.00000046       0.00000453
       0.95832787     -18.09941385       0.00000025       0.00000009       0.00001014       0.00001476
       0.95832787     -17.39168369       0.00000195       0.00000062       0.00014759       0.00007832
       0.95832787     -16.70128547       0.00001053       0.00000286       0.00140840       0.00034580
       0.95832787     -16.02603825       0.00004228       0.00000992       0.00857263       0.00136474
       0.95832787     -15.36415326       0.00014458       0.00003344       0.03196908       0.00591295
       0.95832787     -14.71413902       0.00048868       0.00014160       0.09259139       0.02602771
       0.95832787     -14.07473410       0.00169045       0.00069629       0.25931854       0.13071772
       0.95832787     -13.44485834       0.00532370       0.00295529       0.51336707       0.40570803
       0.95832787     -12.82357654       0.01333749       0.00902113       0.67587973       0.64888784
       0.95832787     -12.21007100       0.02496883       0.01896673       0.71255076       0.73708759
       0.95832787     -11.60362037       0.03541825       0.02844248       0.65964287       0.71377420
       0.95832787     -11.00358309       0.04110867       0.03334251       0.56378364       0.61578754
       0.95832787     -10.40938424       0.04335484       0.03460784       0.50140364       0.51556221
       0.95832787      -9.82050503       0.04452689       0.03484855       0.50300746       0.47694592
       0.95832787      -9.23647420       0.04519624       0.03498972       0.52754923       0.49586479
       0.95832787      -8.65686103       0.04525559       0.03502372       0.52572674       0.53777565
       0.95832787      -8.08126950       0.04497007       0.03464384       0.50303217       0.54368552
       0.95832787      -7.50933340       0.04478955       0.03393436       0.49901113       0.50853235
       0.95832787      -6.94071226       0.04478121       0.03338000       0.51862272       0.48220301
       0.95832787      -6.37508780       0.04464772       0.03317836       0.52680361       0.48673245
       0.95832787      -5.81216096       0.04440234       0.03327197       0.50998503       0.51154259
       0.95832787      -5.25164927       0.04439032       0.03345050       0.49628904       0.52900844
       0.95832787      -4.69328459       0.04457739       0.03350014       0.50081708       0.52736165
       0.95832787      -4.13681108       0.04460243       0.03326343       0.51267289       0.51076107
       0.95832787      -3.58198348       0.04420843       0.03277290       0.51543964       0.48879273
       0.95832787      -3.02856541       0.04355149       0.03230139       0.50841639       0.47636585
       0.95832787      -2.47632801       0.04295497       0.03206019       0.49950581       0.47788506
       0.95832787      -1.92504854       0.04256777       0.03206576       0.49061023       0.48914055
       0.95832787      -1.37450918       0.04249811       0.03213277       0.48754249       0.49768857
       0.95832787      -0.82449583       0.04273487       0.03214330       0.49418477       0.49775864
       0.95832787      -0.27479705       0.04313745       0.03213662       0.50952495       0.49499206
       0.95832787       0.27479705       0.04336285       0.03216103       0.51905475       0.49428034
       0.95832787       0.82449583       0.04318785       0.03222903       0.51073769       0.49712430
       0.95832787       1.37450918       0.04282500       0.03225934       0.49321031       0.49522598
       0.95832787       1.92504854       0.04269848       0.03227999       0.48331671       0.48725338
       0.95832787       2.47632801       0.04312308       0.03240371       0.49232804       0.48036859
       0.95832787       3.02856541       0.04386765       0.03269400       0.50787771       0.48326561
       0.95832787       3.58198348       0.04449591       0.03306138       0.51655212       0.49713665
       0.95832787       4.13681108       0.04472300       0.03325570       0.51415214       0.50882781
       0.95832787       4.69328459       0.04460834       0.03320380       0.50467548       0.51265757
       0.95832787       5.25164927       0.04450898       0.03301935       0.49920259       0.51043664
       0.95832787       5.81216096       0.04466204       0.03291714       0.50481805       0.50969286
       0.95832787       6.37508780       0.04507722       0.03293827       0.52359544       0.50724412
       0.95832787       6.94071226       0.04537956       0.03293280       0.53429496       0.49403019
       0.95832787       7.50933340       0.04533396       0.03298902       0.52089505       0.48561690
       0.95832787       8.08126950       0.04515800       0.03333711       0.49842330       0.49702885
       0.95832787       8.65686103       0.04526136       0.03409477       0.49811566       0.52630529
       0.95832787       9.23647420       0.04566046       0.03486545       0.52445057       0.53503833
       0.95832787       9.82050503       0.04568897       0.03519382       0.53294468       0.50296993
       0.95832787      10.40938424       0.04501258       0.03518025       0.50821428       0.47542433
       0.95832787      11.00358309       0.04382330       0.03502093       0.49181168       0.49422186
       0.95832787      11.60362037       0.04206416       0.03438101       0.53748579       0.58515464
       0.95832787      12.21007100       0.03777075       0.03086845       0.64308998       0.70424774
       0.95832787      12.82357654       0.02838473       0.02226726       0.72357181       0.76172217
       0.95832787      13.44485834       0.01629638       0.01165667       0.72027121       0.72160906
       0.95832787      14.07473410       0.00700050       0.00425190       0.60452563       0.54129108
       0.95832787      14.71413902       0.00235653       0.00110660       0.36910778       0.23987290
       0.95832787      15.36415326       0.00067650       0.00022823       0.14677630       0.05642355
       0.95832787      16.02603825       0.00017570       0.00004441       0.04178246       0.01125021
       0.95832787      16.70128547       0.00004017       0.00000905       0.00825776       0.00216296
       0.95832787      17.39168369       0.00000735       0.00000175       0.00096756       0.00035288
       0.95832787      18.09941385       0.00000097       0.00000027       0.00006248       0.00004772
       0.95832787      18.82718728       0.00000009       0.00000003       0.00000217       0.00000491
       0.95832787      19.57845426       0.00000000       0.00000000       0.00000004       0.00000046
       0.95832787      20.35773306       0.00000000       0.00000000       0.00000000       0.00000156
       0.95832787      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -19.57845426       0.00000000       0.00000000       0.00000002       0.00000009
       1.50277824     -18.82718728       0.00000002       0.00000001       0.00000046       0.00000299
       1.50277824     -18.09941385       0.00000021       0.00000007       0.00000947       0.00001001
       1.50277824     -17.39168369       0.00000165       0.00000050       0.00013261       0.00005590
       1.50277824     -16.70128547       0.00000896       0.00000239       0.00122597       0.00026485
       1.50277824     -16.02603825       0.00003590       0.00000847       0.00726760       0.00109718
       1.50277824     -15.36415326       0.00012058       0.00002791       0.02666744       0.00476146
       1.50277824     -14.71413902       0.00039515       0.00011098       0.07473977       0.02013831
       1.50277824     -14.07473410       0.00133802       0.00052532       0.20959409       0.09815461
       1.50277824     -13.44485834       0.00423850       0.00225650       0.44723181       0.33850297
       1.50277824     -12.82357654       0.01096238       0.00720603       0.63111094       0.60359261
       1.50277824     -12.21007100       0.02156602       0.01612110       0.69455199       0.72475343
       1.50277824     -11.60362037       0.03236208       0.02584140       0.66775667       0.73023466
       1.50277824     -11.00358309       0.03934553       0.03200312       0.58825495       0.65755669
       1.50277824     -10.40938424       0.04245277       0.03414860       0.51485331       0.55608077
       1.50277824      -9.82050503       0.04376211       0.03452264       0.48904792       0.48878493
       1.50277824      -9.23647420       0.04436530       0.03450572       0.49674433       0.46931030
       1.50277824      -8.65686103       0.04458148       0.03443141       0.50982917       0.48097037
       1.50277824      -8.08126950       0.04473755       0.03427277       0.52345467       0.49659688
