 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41743065     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -19.57845426       0.00000000       0.00000000       0.00000007       0.00000000
       0.41743065     -18.82718728       0.00000000       0.00000000       0.00000001       0.00000001
       0.41743065     -18.09941385       0.00000000       0.00000000       0.00000003       0.00000651
       0.41743065     -17.39168369       0.00000001       0.00000001       0.00000005       0.00000045
       0.41743065     -16.70128547       0.00000001       0.00000001       0.00000002       0.00000004
       0.41743065     -16.02603825       0.00000001       0.00000000       0.00000000       0.00000000
       0.41743065     -15.36415326       0.00000002       0.00000000       0.00000001       0.00000000
       0.41743065     -14.71413902       0.00000003       0.00000001       0.00000019       0.00000001
       0.41743065     -14.07473410       0.00000013       0.00000000       0.00000659       0.00000000
       0.41743065     -13.44485834       0.00000055       0.00000004       0.00003026       0.00000002
       0.41743065     -12.82357654       0.00000188       0.00000024       0.00012045       0.00000206
       0.41743065     -12.21007100       0.00000585       0.00000083       0.00056596       0.00003732
       0.41743065     -11.60362037       0.00001974       0.00000296       0.00185674       0.00013251
       0.41743065     -11.00358309       0.00006929       0.00001391       0.00592217       0.00069706
       0.41743065     -10.40938424       0.00023348       0.00006106       0.02068375       0.00405604
       0.41743065      -9.82050503       0.00077465       0.00025103       0.06850469       0.02088780
       0.41743065      -9.23647420       0.00252823       0.00106601       0.19387805       0.09708970
       0.41743065      -8.65686103       0.00726706       0.00398971       0.40132227       0.31460437
       0.41743065      -8.08126950       0.01636515       0.01084465       0.57245075       0.55937584
       0.41743065      -7.50933340       0.02775450       0.02036511       0.63314070       0.67035192
       0.41743065      -6.94071226       0.03678698       0.02806765       0.60278296       0.66636264
       0.41743065      -6.37508780       0.04133452       0.03160750       0.53161081       0.59409236
       0.41743065      -5.81216096       0.04280959       0.03212446       0.48015660       0.50729111
       0.41743065      -5.25164927       0.04328874       0.03155868       0.48035230       0.46293523
       0.41743065      -4.69328459       0.04367112       0.03105683       0.51395858       0.47433436
       0.41743065      -4.13681108       0.04362704       0.03048845       0.53379439       0.47962157
       0.41743065      -3.58198348       0.04305989       0.02954123       0.53903518       0.43336470
       0.41743065      -3.02856541       0.04252928       0.02860334       0.55400362       0.37708729
       0.41743065      -2.47632801       0.04247221       0.02832725       0.56595496       0.36984427
       0.41743065      -1.92504854       0.04278052       0.02888731       0.54384188       0.42404186
       0.41743065      -1.37450918       0.04305752       0.02968355       0.49600200       0.48710503
       0.41743065      -0.82449583       0.04326787       0.03019560       0.46736138       0.51048832
       0.41743065      -0.27479705       0.04354960       0.03034378       0.47558272       0.49969106
       0.41743065       0.27479705       0.04376331       0.03029779       0.49553889       0.48762330
       0.41743065       0.82449583       0.04371683       0.03039911       0.49810534       0.50359121
       0.41743065       1.37450918       0.04346997       0.03073329       0.48796558       0.53531255
       0.41743065       1.92504854       0.04331101       0.03117037       0.49162919       0.55419684
       0.41743065       2.47632801       0.04339814       0.03160343       0.51477851       0.55128293
       0.41743065       3.02856541       0.04364768       0.03204526       0.53565807       0.54209171
       0.41743065       3.58198348       0.04401733       0.03261329       0.54067192       0.54770302
       0.41743065       4.13681108       0.04453673       0.03328447       0.54239035       0.56469486
       0.41743065       4.69328459       0.04507012       0.03388515       0.55423273       0.57414168
       0.41743065       5.25164927       0.04525205       0.03425346       0.56223212       0.56322882
       0.41743065       5.81216096       0.04498691       0.03459557       0.54761829       0.55231626
       0.41743065       6.37508780       0.04482683       0.03528777       0.52859796       0.57018816
       0.41743065       6.94071226       0.04533071       0.03630068       0.54257746       0.60892089
       0.41743065       7.50933340       0.04619891       0.03711304       0.59260476       0.62586810
       0.41743065       8.08126950       0.04632795       0.03689940       0.61669520       0.56237793
       0.41743065       8.65686103       0.04526877       0.03585079       0.56122814       0.45162114
       0.41743065       9.23647420       0.04400368       0.03526658       0.48568817       0.40904540
       0.41743065       9.82050503       0.04323453       0.03540443       0.47471079       0.46423193
       0.41743065      10.40938424       0.04198244       0.03496410       0.54642088       0.58901117
       0.41743065      11.00358309       0.03748081       0.03126482       0.65495988       0.71262309
       0.41743065      11.60362037       0.02777684       0.02254068       0.72004059       0.76634836
       0.41743065      12.21007100       0.01578083       0.01188237       0.70380504       0.73216000
       0.41743065      12.82357654       0.00669809       0.00437723       0.59030594       0.58663580
       0.41743065      13.44485834       0.00221757       0.00116472       0.38683258       0.33842549
       0.41743065      14.07473410       0.00065097       0.00026243       0.18862875       0.12766136
       0.41743065      14.71413902       0.00020019       0.00006444       0.07996841       0.03627130
       0.41743065      15.36415326       0.00006723       0.00001832       0.03955470       0.01193905
       0.41743065      16.02603825       0.00002139       0.00000473       0.04060100       0.00544950
       0.41743065      16.70128547       0.00000542       0.00000088       0.01384809       0.00211115
       0.41743065      17.39168369       0.00000099       0.00000011       0.00007822       0.00000889
       0.41743065      18.09941385       0.00000012       0.00000001       0.00000127       0.00000002
       0.41743065      18.82718728       0.00000001       0.00000000       0.00000002       0.00000000
       0.41743065      19.57845426       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -19.57845426       0.00000000       0.00000000       0.00000005       0.00000000
       0.95832787     -18.82718728       0.00000000       0.00000000       0.00000001       0.00000001
       0.95832787     -18.09941385       0.00000000       0.00000000       0.00000003       0.00000559
       0.95832787     -17.39168369       0.00000001       0.00000001       0.00000005       0.00000038
       0.95832787     -16.70128547       0.00000001       0.00000001       0.00000002       0.00000003
       0.95832787     -16.02603825       0.00000001       0.00000000       0.00000000       0.00000000
       0.95832787     -15.36415326       0.00000002       0.00000000       0.00000001       0.00000000
       0.95832787     -14.71413902       0.00000003       0.00000001       0.00000023       0.00000001
       0.95832787     -14.07473410       0.00000012       0.00000000       0.00000503       0.00000000
       0.95832787     -13.44485834       0.00000053       0.00000003       0.00003004       0.00000002
       0.95832787     -12.82357654       0.00000183       0.00000023       0.00012204       0.00000189
       0.95832787     -12.21007100       0.00000566       0.00000079       0.00056924       0.00003420
       0.95832787     -11.60362037       0.00001896       0.00000280       0.00181464       0.00013506
       0.95832787     -11.00358309       0.00006627       0.00001311       0.00575053       0.00070669
       0.95832787     -10.40938424       0.00022268       0.00005764       0.02023833       0.00394882
       0.95832787      -9.82050503       0.00073582       0.00023547       0.06737554       0.01984838
       0.95832787      -9.23647420       0.00239888       0.00099623       0.19111012       0.09313457
       0.95832787      -8.65686103       0.00693781       0.00376127       0.39915676       0.30890510
       0.95832787      -8.08126950       0.01581427       0.01039702       0.57550939       0.55867573
       0.95832787      -7.50933340       0.02720425       0.01987932       0.64244854       0.67449154
       0.95832787      -6.94071226       0.03651404       0.02780526       0.61784162       0.67359903
       0.95832787      -6.37508780       0.04138477       0.03162203       0.54958860       0.60200130
       0.95832787      -5.81216096       0.04304175       0.03232481       0.49628247       0.51180785
       0.95832787      -5.25164927       0.04351936       0.03185045       0.48898020       0.46189990
       0.95832787      -4.69328459       0.04380866       0.03143800       0.50896597       0.47452707
       0.95832787      -4.13681108       0.04367261       0.03103386       0.50736147       0.49606999
       0.95832787      -3.58198348       0.04299299       0.03027345       0.48363225       0.47176948
       0.95832787      -3.02856541       0.04237807       0.02945854       0.47569298       0.42722502
       0.95832787      -2.47632801       0.04234574       0.02913651       0.49101371       0.41504636
       0.95832787      -1.92504854       0.04277138       0.02951260       0.50161374       0.45432574
       0.95832787      -1.37450918       0.04317916       0.03015093       0.49113135       0.50558160
       0.95832787      -0.82449583       0.04344656       0.03053552       0.48356886       0.52147012
       0.95832787      -0.27479705       0.04368753       0.03055882       0.49751340       0.50343677
       0.95832787       0.27479705       0.04382157       0.03040933       0.51717324       0.48145306
       0.95832787       0.82449583       0.04371060       0.03039835       0.51956273       0.48125354
       0.95832787       1.37450918       0.04338346       0.03062078       0.50623210       0.49751467
       0.95832787       1.92504854       0.04306494       0.03095924       0.49817335       0.50857651
       0.95832787       2.47632801       0.04293702       0.03128827       0.50332035       0.50315261
       0.95832787       3.02856541       0.04299616       0.03161893       0.50840116       0.49177464
       0.95832787       3.58198348       0.04323853       0.03207534       0.50532903       0.49216836
       0.95832787       4.13681108       0.04367606       0.03264304       0.50341867       0.50227373
       0.95832787       4.69328459       0.04415628       0.03317414       0.51117778       0.50802782
       0.95832787       5.25164927       0.04434985       0.03351242       0.51743896       0.49802288
       0.95832787       5.81216096       0.04412760       0.03378693       0.50533681       0.48449803
       0.95832787       6.37508780       0.04391801       0.03434170       0.48579988       0.49188211
       0.95832787       6.94071226       0.04423590       0.03518077       0.48775662       0.51667074
       0.95832787       7.50933340       0.04488056       0.03591330       0.51448697       0.53117616
       0.95832787       8.08126950       0.04505396       0.03604350       0.52938215       0.50609781
       0.95832787       8.65686103       0.04445572       0.03566414       0.50624669       0.46101665
       0.95832787       9.23647420       0.04365187       0.03546340       0.48062961       0.45953157
       0.95832787       9.82050503       0.04292195       0.03546278       0.50437223       0.52955978
       0.95832787      10.40938424       0.04110237       0.03431918       0.58927291       0.64659668
       0.95832787      11.00358309       0.03562312       0.02957579       0.68690671       0.74434499
       0.95832787      11.60362037       0.02545193       0.02039714       0.73300215       0.77535009
       0.95832787      12.21007100       0.01399917       0.01032139       0.70051955       0.72343587
       0.95832787      12.82357654       0.00581989       0.00369159       0.57191644       0.55904319
       0.95832787      13.44485834       0.00191969       0.00097314       0.36131483       0.30423979
       0.95832787      14.07473410       0.00057222       0.00022363       0.17184381       0.10947771
       0.95832787      14.71413902       0.00018024       0.00005692       0.07308495       0.03151478
       0.95832787      15.36415326       0.00006138       0.00001643       0.03636865       0.01066206
       0.95832787      16.02603825       0.00001952       0.00000419       0.03700248       0.00437743
       0.95832787      16.70128547       0.00000492       0.00000076       0.01278935       0.00073148
       0.95832787      17.39168369       0.00000089       0.00000009       0.00007056       0.00000296
       0.95832787      18.09941385       0.00000011       0.00000001       0.00000113       0.00000001
       0.95832787      18.82718728       0.00000001       0.00000000       0.00000002       0.00000000
       0.95832787      19.57845426       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -19.57845426       0.00000000       0.00000000       0.00000002       0.00000000
       1.50277824     -18.82718728       0.00000000       0.00000000       0.00000001       0.00000000
       1.50277824     -18.09941385       0.00000000       0.00000000       0.00000002       0.00000631
       1.50277824     -17.39168369       0.00000001       0.00000001       0.00000004       0.00000027
       1.50277824     -16.70128547       0.00000001       0.00000001       0.00000003       0.00000003
       1.50277824     -16.02603825       0.00000001       0.00000000       0.00000000       0.00000000
       1.50277824     -15.36415326       0.00000002       0.00000000       0.00000001       0.00000000
       1.50277824     -14.71413902       0.00000003       0.00000001       0.00000028       0.00000000
       1.50277824     -14.07473410       0.00000011       0.00000000       0.00000367       0.00000000
       1.50277824     -13.44485834       0.00000050       0.00000003       0.00002800       0.00000003
       1.50277824     -12.82357654       0.00000173       0.00000021       0.00012000       0.00000195
       1.50277824     -12.21007100       0.00000532       0.00000073       0.00056095       0.00002781
       1.50277824     -11.60362037       0.00001761       0.00000253       0.00175724       0.00013515
       1.50277824     -11.00358309       0.00006108       0.00001171       0.00544869       0.00068724
       1.50277824     -10.40938424       0.00020411       0.00005172       0.01916524       0.00380206
       1.50277824      -9.82050503       0.00066885       0.00020957       0.06407806       0.01855771
       1.50277824      -9.23647420       0.00217276       0.00087905       0.18306495       0.08666783
       1.50277824      -8.65686103       0.00634428       0.00336073       0.38967842       0.29575958
       1.50277824      -8.08126950       0.01476651       0.00956281       0.57362025       0.55217176
