 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41743065     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000003
       0.41743065     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000006
       0.41743065     -18.82718728       0.00000000       0.00000000       0.00000010       0.00000057
       0.41743065     -18.09941385       0.00000001       0.00000002       0.00001238       0.00000356
       0.41743065     -17.39168369       0.00000008       0.00000006       0.00000820       0.00001089
       0.41743065     -16.70128547       0.00000037       0.00000014       0.00003757       0.00001121
       0.41743065     -16.02603825       0.00000145       0.00000025       0.00027027       0.00000853
       0.41743065     -15.36415326       0.00000527       0.00000068       0.00094129       0.00005809
       0.41743065     -14.71413902       0.00001818       0.00000326       0.00276771       0.00034132
       0.41743065     -14.07473410       0.00005989       0.00001544       0.01042776       0.00264085
       0.41743065     -13.44485834       0.00019423       0.00006047       0.03591466       0.01243954
       0.41743065     -12.82357654       0.00065871       0.00024505       0.10898329       0.05194539
       0.41743065     -12.21007100       0.00226523       0.00108756       0.28404116       0.20523660
       0.41743065     -11.60362037       0.00687219       0.00419003       0.52255758       0.49357580
       0.41743065     -11.00358309       0.01621750       0.01159246       0.67314822       0.69192143
       0.41743065     -10.40938424       0.02845498       0.02208867       0.70553674       0.74503995
       0.41743065      -9.82050503       0.03832180       0.03058627       0.65142775       0.69715142
       0.41743065      -9.23647420       0.04317129       0.03425132       0.56078406       0.58280325
       0.41743065      -8.65686103       0.04473483       0.03479902       0.50310818       0.47581685
       0.41743065      -8.08126950       0.04534712       0.03468433       0.50895462       0.44588099
       0.41743065      -7.50933340       0.04603732       0.03507174       0.55012420       0.51655427
       0.41743065      -6.94071226       0.04629039       0.03546054       0.54520283       0.61451894
       0.41743065      -6.37508780       0.04555784       0.03483793       0.48105660       0.61668584
       0.41743065      -5.81216096       0.04448207       0.03351120       0.43026015       0.53758569
       0.41743065      -5.25164927       0.04389376       0.03235462       0.43014292       0.46236526
       0.41743065      -4.69328459       0.04388688       0.03181589       0.46022025       0.43805194
       0.41743065      -4.13681108       0.04387461       0.03176822       0.47260881       0.45708830
       0.41743065      -3.58198348       0.04358209       0.03173799       0.45940440       0.47883847
       0.41743065      -3.02856541       0.04332193       0.03157477       0.45042617       0.48683549
       0.41743065      -2.47632801       0.04339426       0.03137514       0.46027697       0.48988306
       0.41743065      -1.92504854       0.04363330       0.03116564       0.47520714       0.49286370
       0.41743065      -1.37450918       0.04358868       0.03089717       0.47404465       0.49018586
       0.41743065      -0.82449583       0.04317706       0.03055368       0.45858164       0.47569909
       0.41743065      -0.27479705       0.04275074       0.03029762       0.44380053       0.46117872
       0.41743065       0.27479705       0.04275086       0.03029769       0.44380566       0.46118359
       0.41743065       0.82449583       0.04317733       0.03055382       0.45859289       0.47571438
       0.41743065       1.37450918       0.04358894       0.03089730       0.47405489       0.49021401
       0.41743065       1.92504854       0.04363344       0.03116563       0.47521693       0.49289601
       0.41743065       2.47632801       0.04339430       0.03137494       0.46028799       0.48991007
       0.41743065       3.02856541       0.04332196       0.03157449       0.45043382       0.48686269
       0.41743065       3.58198348       0.04358227       0.03173782       0.45940670       0.47887924
       0.41743065       4.13681108       0.04387504       0.03176832       0.47261584       0.45714991
       0.41743065       4.69328459       0.04388748       0.03181605       0.46024378       0.43810888
       0.41743065       5.25164927       0.04389422       0.03235453       0.43016815       0.46239221
       0.41743065       5.81216096       0.04448215       0.03351087       0.43026473       0.53758574
       0.41743065       6.37508780       0.04555776       0.03483771       0.48103984       0.61669200
       0.41743065       6.94071226       0.04629057       0.03546089       0.54519739       0.61457375
       0.41743065       7.50933340       0.04603778       0.03507237       0.55015133       0.51662035
       0.41743065       8.08126950       0.04534744       0.03468462       0.50897344       0.44588914
       0.41743065       8.65686103       0.04473532       0.03479928       0.50308778       0.47576657
       0.41743065       9.23647420       0.04317316       0.03425275       0.56073098       0.58272473
       0.41743065       9.82050503       0.03832668       0.03059057       0.65138100       0.69710027
       0.41743065      10.40938424       0.02846271       0.02209559       0.70553736       0.74504878
       0.41743065      11.00358309       0.01622486       0.01159872       0.67321858       0.69201263
       0.41743065      11.60362037       0.00687652       0.00419328       0.52271311       0.49377769
       0.41743065      12.21007100       0.00226693       0.00108858       0.28420623       0.20541448
       0.41743065      12.82357654       0.00065921       0.00024528       0.10906364       0.05200086
       0.41743065      13.44485834       0.00019437       0.00006052       0.03594289       0.01245215
       0.41743065      14.07473410       0.00005993       0.00001545       0.01043745       0.00264415
       0.41743065      14.71413902       0.00001819       0.00000327       0.00277048       0.00034191
       0.41743065      15.36415326       0.00000527       0.00000068       0.00094185       0.00005817
       0.41743065      16.02603825       0.00000145       0.00000025       0.00027065       0.00000854
       0.41743065      16.70128547       0.00000037       0.00000014       0.00003765       0.00001118
       0.41743065      17.39168369       0.00000008       0.00000006       0.00000821       0.00001086
       0.41743065      18.09941385       0.00000001       0.00000002       0.00001241       0.00000355
       0.41743065      18.82718728       0.00000000       0.00000000       0.00000010       0.00000056
       0.41743065      19.57845426       0.00000000       0.00000000       0.00000000       0.00000006
       0.41743065      20.35773306       0.00000000       0.00000000       0.00000000       0.00000003
       0.41743065      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000003
       0.95832787     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000006
       0.95832787     -18.82718728       0.00000000       0.00000000       0.00000010       0.00000052
       0.95832787     -18.09941385       0.00000001       0.00000001       0.00001261       0.00000335
       0.95832787     -17.39168369       0.00000007       0.00000006       0.00000805       0.00001073
       0.95832787     -16.70128547       0.00000035       0.00000014       0.00003531       0.00001190
       0.95832787     -16.02603825       0.00000137       0.00000025       0.00025470       0.00000853
       0.95832787     -15.36415326       0.00000491       0.00000062       0.00092510       0.00005380
       0.95832787     -14.71413902       0.00001679       0.00000291       0.00262062       0.00029254
       0.95832787     -14.07473410       0.00005503       0.00001386       0.00976702       0.00232203
       0.95832787     -13.44485834       0.00017666       0.00005417       0.03376625       0.01122207
       0.95832787     -12.82357654       0.00058837       0.00021407       0.10198346       0.04596393
       0.95832787     -12.21007100       0.00199778       0.00093240       0.26719153       0.18310395
       0.95832787     -11.60362037       0.00608439       0.00362335       0.50509555       0.46734716
       0.95832787     -11.00358309       0.01463836       0.01031402       0.66666164       0.68387938
       0.95832787     -10.40938424       0.02641628       0.02040068       0.71078918       0.75355932
       0.95832787      -9.82050503       0.03660467       0.02931365       0.66698511       0.72301792
       0.95832787      -9.23647420       0.04208112       0.03373598       0.57745619       0.62312678
       0.95832787      -8.65686103       0.04401339       0.03472281       0.50697327       0.51251803
       0.95832787      -8.08126950       0.04469175       0.03461082       0.49265432       0.45737474
       0.95832787      -7.50933340       0.04531189       0.03466678       0.52139860       0.47978242
       0.95832787      -6.94071226       0.04572859       0.03483616       0.53811585       0.53948635
       0.95832787      -6.37508780       0.04548787       0.03446690       0.51646772       0.55680284
       0.95832787      -5.81216096       0.04489713       0.03358125       0.49416859       0.52088346
       0.95832787      -5.25164927       0.04453101       0.03275522       0.50028093       0.48291833
       0.95832787      -4.69328459       0.04448766       0.03237839       0.51965354       0.47989121
       0.95832787      -4.13681108       0.04438393       0.03231758       0.51938749       0.50168030
       0.95832787      -3.58198348       0.04406066       0.03220292       0.50175279       0.51491850
       0.95832787      -3.02856541       0.04376649       0.03196427       0.49210883       0.51319750
       0.95832787      -2.47632801       0.04375117       0.03171352       0.50026012       0.50920214
       0.95832787      -1.92504854       0.04391387       0.03151269       0.51358183       0.51019342
       0.95832787      -1.37450918       0.04391892       0.03132970       0.51537266       0.51054305
       0.95832787      -0.82449583       0.04368240       0.03111956       0.50743263       0.50208912
       0.95832787      -0.27479705       0.04341930       0.03096648       0.49931578       0.49240706
       0.95832787       0.27479705       0.04341934       0.03096646       0.49931841       0.49240640
       0.95832787       0.82449583       0.04368247       0.03111948       0.50743700       0.50208857
       0.95832787       1.37450918       0.04391889       0.03132950       0.51537359       0.51054657
       0.95832787       1.92504854       0.04391369       0.03151228       0.51358254       0.51019485
       0.95832787       2.47632801       0.04375088       0.03171286       0.50026518       0.50919266
       0.95832787       3.02856541       0.04376619       0.03196349       0.49211489       0.51318165
       0.95832787       3.58198348       0.04406047       0.03220218       0.50175570       0.51490930
       0.95832787       4.13681108       0.04438394       0.03231704       0.51939166       0.50168838
       0.95832787       4.69328459       0.04448779       0.03237792       0.51966772       0.47990081
       0.95832787       5.25164927       0.04453105       0.03275462       0.50029636       0.48290731
       0.95832787       5.81216096       0.04489696       0.03358057       0.49416795       0.52085554
       0.95832787       6.37508780       0.04548766       0.03446644       0.51645276       0.55678692
       0.95832787       6.94071226       0.04572865       0.03483619       0.53811190       0.53950801
       0.95832787       7.50933340       0.04531216       0.03466703       0.52141428       0.47981014
       0.95832787       8.08126950       0.04469199       0.03461095       0.49265877       0.45736401
       0.95832787       8.65686103       0.04401398       0.03472318       0.50694525       0.51246454
       0.95832787       9.23647420       0.04208324       0.03373775       0.57740339       0.62305771
       0.95832787       9.82050503       0.03660975       0.02931825       0.66694548       0.72298065
       0.95832787      10.40938424       0.02642377       0.02040743       0.71079723       0.75357865
       0.95832787      11.00358309       0.01464510       0.01031971       0.66673849       0.68398150
       0.95832787      11.60362037       0.00608822       0.00362617       0.50525341       0.46755470
       0.95832787      12.21007100       0.00199925       0.00093327       0.26734806       0.18326639
       0.95832787      12.82357654       0.00058880       0.00021426       0.10205728       0.04601189
       0.95832787      13.44485834       0.00017678       0.00005421       0.03379249       0.01123329
       0.95832787      14.07473410       0.00005507       0.00001387       0.00977609       0.00232500
       0.95832787      14.71413902       0.00001680       0.00000292       0.00262317       0.00029303
       0.95832787      15.36415326       0.00000492       0.00000062       0.00092563       0.00005388
       0.95832787      16.02603825       0.00000137       0.00000025       0.00025507       0.00000853
       0.95832787      16.70128547       0.00000035       0.00000014       0.00003538       0.00001187
       0.95832787      17.39168369       0.00000007       0.00000006       0.00000806       0.00001071
       0.95832787      18.09941385       0.00000001       0.00000001       0.00001264       0.00000335
       0.95832787      18.82718728       0.00000000       0.00000000       0.00000010       0.00000052
       0.95832787      19.57845426       0.00000000       0.00000000       0.00000000       0.00000006
       0.95832787      20.35773306       0.00000000       0.00000000       0.00000000       0.00000003
       0.95832787      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000004
       1.50277824     -19.57845426       0.00000000       0.00000000       0.00000000       0.00000005
       1.50277824     -18.82718728       0.00000000       0.00000000       0.00000009       0.00000045
       1.50277824     -18.09941385       0.00000001       0.00000001       0.00001311       0.00000300
       1.50277824     -17.39168369       0.00000007       0.00000006       0.00000782       0.00001032
       1.50277824     -16.70128547       0.00000032       0.00000014       0.00003180       0.00001305
       1.50277824     -16.02603825       0.00000124       0.00000024       0.00022552       0.00000872
       1.50277824     -15.36415326       0.00000434       0.00000054       0.00089323       0.00004622
       1.50277824     -14.71413902       0.00001457       0.00000237       0.00237643       0.00022440
       1.50277824     -14.07473410       0.00004727       0.00001136       0.00861716       0.00181339
       1.50277824     -13.44485834       0.00014924       0.00004448       0.02999894       0.00927069
       1.50277824     -12.82357654       0.00048181       0.00016863       0.08988124       0.03688751
       1.50277824     -12.21007100       0.00159462       0.00070629       0.23646960       0.14647337
       1.50277824     -11.60362037       0.00486549       0.00276473       0.46837703       0.41243181
       1.50277824     -11.00358309       0.01206198       0.00823143       0.64800051       0.65762170
       1.50277824     -10.40938424       0.02282693       0.01734018       0.71329897       0.75635378
       1.50277824      -9.82050503       0.03330904       0.02659594       0.68958629       0.75266765
       1.50277824      -9.23647420       0.03991071       0.03225181       0.61047888       0.67891537
       1.50277824      -8.65686103       0.04273058       0.03420071       0.52890634       0.57331414
       1.50277824      -8.08126950       0.04376483       0.03440825       0.48905563       0.49303937
