 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.41743065     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -19.57845426       0.00000000       0.00000000       0.00000006       0.00000000
       0.41743065     -18.82718728       0.00000000       0.00000000       0.00000007       0.00000005
       0.41743065     -18.09941385       0.00000000       0.00000000       0.00000021       0.00000027
       0.41743065     -17.39168369       0.00000001       0.00000000       0.00000032       0.00000017
       0.41743065     -16.70128547       0.00000001       0.00000001       0.00000011       0.00000008
       0.41743065     -16.02603825       0.00000001       0.00000000       0.00000000       0.00000000
       0.41743065     -15.36415326       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065     -14.71413902       0.00000002       0.00000000       0.00000003       0.00000000
       0.41743065     -14.07473410       0.00000006       0.00000001       0.00000048       0.00000000
       0.41743065     -13.44485834       0.00000019       0.00000001       0.00001406       0.00000009
       0.41743065     -12.82357654       0.00000055       0.00000003       0.00003265       0.00000002
       0.41743065     -12.21007100       0.00000170       0.00000014       0.00016905       0.00000110
       0.41743065     -11.60362037       0.00000524       0.00000060       0.00072084       0.00001422
       0.41743065     -11.00358309       0.00001561       0.00000199       0.00233048       0.00012498
       0.41743065     -10.40938424       0.00004752       0.00000737       0.00656937       0.00044546
       0.41743065      -9.82050503       0.00014752       0.00003075       0.02090244       0.00227658
       0.41743065      -9.23647420       0.00045414       0.00012096       0.06474147       0.01188931
       0.41743065      -8.65686103       0.00139313       0.00047487       0.17179913       0.05378287
       0.41743065      -8.08126950       0.00408731       0.00185446       0.36644125       0.21029125
       0.41743065      -7.50933340       0.01027100       0.00597787       0.56487797       0.48765045
       0.41743065      -6.94071226       0.02020814       0.01382299       0.66227736       0.66384587
       0.41743065      -6.37508780       0.03067729       0.02275107       0.65795569       0.69903507
       0.41743065      -5.81216096       0.03785324       0.02889127       0.58800751       0.64774169
       0.41743065      -5.25164927       0.04126552       0.03159142       0.51081964       0.56579158
       0.41743065      -4.69328459       0.04271434       0.03245182       0.47845218       0.51611956
       0.41743065      -4.13681108       0.04357101       0.03277773       0.49329950       0.53170328
       0.41743065      -3.58198348       0.04396956       0.03272937       0.51096738       0.57460727
       0.41743065      -3.02856541       0.04373322       0.03193368       0.50605615       0.56624640
       0.41743065      -2.47632801       0.04326988       0.03066861       0.50772829       0.50258552
       0.41743065      -1.92504854       0.04303136       0.02969206       0.52960942       0.44996512
       0.41743065      -1.37450918       0.04298860       0.02951199       0.53863307       0.45795633
       0.41743065      -0.82449583       0.04282416       0.02986698       0.50678799       0.50340037
       0.41743065      -0.27479705       0.04249613       0.03011712       0.46427555       0.51985059
       0.41743065       0.27479705       0.04232548       0.03007213       0.45614413       0.49066615
       0.41743065       0.82449583       0.04240914       0.02985975       0.48070912       0.44794432
       0.41743065       1.37450918       0.04250286       0.02976611       0.49632826       0.43283380
       0.41743065       1.92504854       0.04249522       0.03004923       0.47892174       0.46124190
       0.41743065       2.47632801       0.04259207       0.03067619       0.45339053       0.51349307
       0.41743065       3.02856541       0.04300984       0.03145589       0.45306632       0.56014153
       0.41743065       3.58198348       0.04363335       0.03214392       0.47982246       0.58095402
       0.41743065       4.13681108       0.04414167       0.03259653       0.50840772       0.57381046
       0.41743065       4.69328459       0.04443210       0.03299454       0.51747325       0.55691453
       0.41743065       5.25164927       0.04479246       0.03369164       0.51974900       0.55481461
       0.41743065       5.81216096       0.04539728       0.03472020       0.53946780       0.56618053
       0.41743065       6.37508780       0.04592539       0.03567064       0.57077503       0.56019471
       0.41743065       6.94071226       0.04581405       0.03588340       0.57160742       0.50225466
       0.41743065       7.50933340       0.04485149       0.03534206       0.51433314       0.42166512
       0.41743065       8.08126950       0.04371338       0.03502407       0.45709197       0.40335451
       0.41743065       8.65686103       0.04280441       0.03517307       0.46566915       0.47700176
       0.41743065       9.23647420       0.04119132       0.03464817       0.54962494       0.62021157
       0.41743065       9.82050503       0.03679422       0.03123854       0.67545509       0.76552657
       0.41743065      10.40938424       0.02788590       0.02321635       0.76878907       0.84320604
       0.41743065      11.00358309       0.01654677       0.01292238       0.78894576       0.84413568
       0.41743065      11.60362037       0.00749551       0.00515896       0.72173497       0.74241983
       0.41743065      12.21007100       0.00272174       0.00153610       0.54115846       0.46235800
       0.41743065      12.82357654       0.00088961       0.00039528       0.30736545       0.16964968
       0.41743065      13.44485834       0.00029569       0.00010651       0.14661477       0.05201231
       0.41743065      14.07473410       0.00010502       0.00003137       0.06077256       0.01305425
       0.41743065      14.71413902       0.00003949       0.00000916       0.02249566       0.00246412
       0.41743065      15.36415326       0.00001523       0.00000260       0.00957798       0.00070167
       0.41743065      16.02603825       0.00000553       0.00000076       0.00395080       0.00016221
       0.41743065      16.70128547       0.00000166       0.00000022       0.00092429       0.00002146
       0.41743065      17.39168369       0.00000036       0.00000006       0.00010627       0.00000461
       0.41743065      18.09941385       0.00000005       0.00000001       0.00000643       0.00000100
       0.41743065      18.82718728       0.00000001       0.00000000       0.00000021       0.00000021
       0.41743065      19.57845426       0.00000000       0.00000000       0.00000000       0.00000903
       0.41743065      20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.41743065      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -19.57845426       0.00000000       0.00000000       0.00000005       0.00000000
       0.95832787     -18.82718728       0.00000000       0.00000000       0.00000006       0.00000004
       0.95832787     -18.09941385       0.00000000       0.00000000       0.00000018       0.00000025
       0.95832787     -17.39168369       0.00000001       0.00000000       0.00000029       0.00000016
       0.95832787     -16.70128547       0.00000001       0.00000001       0.00000011       0.00000008
       0.95832787     -16.02603825       0.00000001       0.00000000       0.00000000       0.00000000
       0.95832787     -15.36415326       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787     -14.71413902       0.00000002       0.00000000       0.00000003       0.00000000
       0.95832787     -14.07473410       0.00000006       0.00000001       0.00000038       0.00000000
       0.95832787     -13.44485834       0.00000018       0.00000001       0.00001430       0.00000010
       0.95832787     -12.82357654       0.00000052       0.00000003       0.00002925       0.00000002
       0.95832787     -12.21007100       0.00000161       0.00000013       0.00015368       0.00000110
       0.95832787     -11.60362037       0.00000494       0.00000057       0.00063463       0.00001293
       0.95832787     -11.00358309       0.00001461       0.00000187       0.00211323       0.00011957
       0.95832787     -10.40938424       0.00004423       0.00000679       0.00590823       0.00040701
       0.95832787      -9.82050503       0.00013697       0.00002823       0.01850158       0.00205773
       0.95832787      -9.23647420       0.00042021       0.00011115       0.05707261       0.01083371
       0.95832787      -8.65686103       0.00128399       0.00043307       0.15343718       0.04864880
       0.95832787      -8.08126950       0.00377724       0.00168947       0.33681844       0.19147008
       0.95832787      -7.50933340       0.00961143       0.00552712       0.53798473       0.46298106
       0.95832787      -6.94071226       0.01926871       0.01308677       0.64675706       0.65086038
       0.95832787      -6.37508780       0.02982915       0.02205707       0.65374372       0.69621277
       0.95832787      -5.81216096       0.03739869       0.02851498       0.59410554       0.65075683
       0.95832787      -5.25164927       0.04117789       0.03147832       0.52317915       0.56712238
       0.95832787      -4.69328459       0.04276709       0.03238748       0.49038940       0.50471129
       0.95832787      -4.13681108       0.04355673       0.03259903       0.49952529       0.49887481
       0.95832787      -3.58198348       0.04385581       0.03247323       0.50986151       0.52549274
       0.95832787      -3.02856541       0.04356395       0.03174100       0.49367439       0.51724907
       0.95832787      -2.47632801       0.04305963       0.03061914       0.47943924       0.46515754
       0.95832787      -1.92504854       0.04283126       0.02979663       0.49093645       0.42529497
       0.95832787      -1.37450918       0.04289372       0.02970569       0.50732885       0.43905859
       0.95832787      -0.82449583       0.04293812       0.03011993       0.49875507       0.49087613
       0.95832787      -0.27479705       0.04284860       0.03047519       0.47719557       0.52456798
       0.95832787       0.27479705       0.04280112       0.03055124       0.47553883       0.51717637
       0.95832787       0.82449583       0.04285640       0.03045052       0.49660802       0.49089497
       0.95832787       1.37450918       0.04289754       0.03038349       0.51406203       0.47614194
       0.95832787       1.92504854       0.04289418       0.03052667       0.50956014       0.48412279
       0.95832787       2.47632801       0.04298155       0.03091015       0.49512621       0.50478347
       0.95832787       3.02856541       0.04328366       0.03143136       0.49338726       0.52202276
       0.95832787       3.58198348       0.04368507       0.03190834       0.50652548       0.52372647
       0.95832787       4.13681108       0.04395523       0.03222730       0.51734463       0.50793978
       0.95832787       4.69328459       0.04403879       0.03250632       0.51126333       0.48542945
       0.95832787       5.25164927       0.04417403       0.03306286       0.49786536       0.47875456
       0.95832787       5.81216096       0.04454788       0.03398639       0.49825576       0.49479870
       0.95832787       6.37508780       0.04495839       0.03499301       0.51446631       0.51583395
       0.95832787       6.94071226       0.04501493       0.03558886       0.52635792       0.51478167
       0.95832787       7.50933340       0.04446441       0.03553573       0.51411162       0.49166560
       0.95832787       8.08126950       0.04351661       0.03525069       0.50078595       0.49614414
       0.95832787       8.65686103       0.04225199       0.03484181       0.52962221       0.56443621
       0.95832787       9.23647420       0.03972972       0.03327261       0.61095556       0.68038322
       0.95832787       9.82050503       0.03417123       0.02865991       0.71104204       0.78734172
       0.95832787      10.40938424       0.02479695       0.02023459       0.77546473       0.83904982
       0.95832787      11.00358309       0.01418661       0.01076422       0.77522910       0.82188880
       0.95832787      11.60362037       0.00629283       0.00417038       0.68880060       0.69337261
       0.95832787      12.21007100       0.00228417       0.00123540       0.49479290       0.39793815
       0.95832787      12.82357654       0.00076089       0.00032596       0.27345343       0.14145126
       0.95832787      13.44485834       0.00025942       0.00009109       0.13009855       0.04398233
       0.95832787      14.07473410       0.00009386       0.00002733       0.05335008       0.01071013
       0.95832787      14.71413902       0.00003572       0.00000802       0.01986062       0.00203841
       0.95832787      15.36415326       0.00001391       0.00000232       0.00875343       0.00064152
       0.95832787      16.02603825       0.00000508       0.00000070       0.00363411       0.00014107
       0.95832787      16.70128547       0.00000153       0.00000021       0.00083605       0.00001987
       0.95832787      17.39168369       0.00000034       0.00000005       0.00009559       0.00000456
       0.95832787      18.09941385       0.00000005       0.00000001       0.00000579       0.00000100
       0.95832787      18.82718728       0.00000000       0.00000000       0.00000019       0.00000020
       0.95832787      19.57845426       0.00000000       0.00000000       0.00000000       0.00067625
       0.95832787      20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       0.95832787      26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -26.38798541       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -25.04244598       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -23.93058253       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.93989979       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -22.02746185       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -21.17115835       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -20.35773306       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -19.57845426       0.00000000       0.00000000       0.00000004       0.00000000
       1.50277824     -18.82718728       0.00000000       0.00000000       0.00000005       0.00000004
       1.50277824     -18.09941385       0.00000000       0.00000000       0.00000014       0.00000020
       1.50277824     -17.39168369       0.00000000       0.00000000       0.00000023       0.00000014
       1.50277824     -16.70128547       0.00000001       0.00000001       0.00000010       0.00000007
       1.50277824     -16.02603825       0.00000001       0.00000000       0.00000000       0.00000000
       1.50277824     -15.36415326       0.00000000       0.00000000       0.00000000       0.00000000
       1.50277824     -14.71413902       0.00000002       0.00000000       0.00000004       0.00000000
       1.50277824     -14.07473410       0.00000005       0.00000001       0.00000027       0.00000000
       1.50277824     -13.44485834       0.00000016       0.00000001       0.00001383       0.00000008
       1.50277824     -12.82357654       0.00000047       0.00000002       0.00002509       0.00000001
       1.50277824     -12.21007100       0.00000145       0.00000011       0.00012967       0.00000095
       1.50277824     -11.60362037       0.00000445       0.00000051       0.00051601       0.00001159
       1.50277824     -11.00358309       0.00001302       0.00000168       0.00176613       0.00010582
       1.50277824     -10.40938424       0.00003898       0.00000591       0.00491976       0.00035967
       1.50277824      -9.82050503       0.00012013       0.00002428       0.01503593       0.00169571
       1.50277824      -9.23647420       0.00036667       0.00009564       0.04629179       0.00904246
       1.50277824      -8.65686103       0.00111325       0.00036806       0.12699432       0.04054231
       1.50277824      -8.08126950       0.00328749       0.00143161       0.29133360       0.16178270
